"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"vgem-schmuecke.de","vgem-schmuecke.de","http://vgem-schmuecke.de","","Oldisleben","TH","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"vgem-seehausen.de","vgem-seehausen.de","http://www.vgem-seehausen.de","","Zehrental","ST","Yes","dotgov","No","No","No","","","","","","No"
"vgem-seehausen.verwaltungsportal.de","vgem-seehausen.verwaltungsportal.de","http://www.vgem-seehausen.verwaltungsportal.de","","Altmärkische Höhe","ST","Yes","dotgov","No","No","No","","","","","","No"
"vgem-westlicheboerde.de","vgem-westlicheboerde.de","http://vgem-westlicheboerde.de","","Ausleben","ST","Yes","dotgov","No","No","No","","","","","","No"
"vgem-wethautal.de","vgem-wethautal.de","http://www.vgem-wethautal.de","","Molauer Land","ST","No","dotgov","No","No","No","","","","","","No"
"vgflammersfeld.de","vgflammersfeld.de","http://vgflammersfeld.de","","Bürdenbach","RP","Yes","dotgov","No","No","No","","","","","","No"
"vggebhardshain.de","vggebhardshain.de","http://vggebhardshain.de","","Molzhain","RP","Yes","dotgov","No","No","No","","","","","","No"
"vghessheim.de","vghessheim.de","http://vghessheim.de","","Heßheim","RP","Yes","dotgov","No","No","No","","","","","","No"
"vghofheim.de","vghofheim.de","https://vghofheim.de","","Bundorf","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vglandstuhl.de","vglandstuhl.de","http://vglandstuhl.de","","Hauptstuhl","RP","Yes","dotgov","No","No","No","","","","","","No"
"vgleubatal.de","vgleubatal.de","http://vgleubatal.de","","Kühdorf","TH","No","dotgov","No","No","No","","","","","","No"
"vgloreley.de","vgloreley.de","http://vgloreley.de","","Lykershausen","RP","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"vgmzartern.de","vgmzartern.de","http://www.vgmzartern.de","","Ichstedt","TH","No","dotgov","No","No","No","","","","","","No"
"vgnassau.de","vgnassau.de","http://vgnassau.de","","Attenhausen","RP","No","dotgov","No","No","No","","","","","","No"
"vgnassau.info","vgnassau.info","http://vgnassau.info","","Winden","RP","No","dotgov","No","No","No","","","","","","No"
"vgnastaetten.de","vgnastaetten.de","https://vgnastaetten.de","","Kehlbach","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vgrd.de","vgrd.de","https://www.vgrd.de","","Harthausen","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vgrn.de","vgrn.de","https://www.vgrn.de","","Breitscheid","RP","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"vgthal.de","vgthal.de","http://vgthal.de","","Maßweiler","RP","Yes","dotgov","No","No","No","","","","","","No"
"vgtt.de","vgtt.de","https://www.vgtt.de","","Hontheim","RP","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"vgtw.de","vgtw.de","http://www.vgtw.de","","Rieschweiler-Mühlbach","RP","No","dotgov","No","No","No","","","","","","No"
"vgv-baumholder.de","vgv-baumholder.de","http://www.vgv-baumholder.de","","Mettweiler","RP","No","dotgov","No","No","No","","","","","","No"
"vgv-daun.de","vgv-daun.de","https://www.vgv-daun.de","","Winkel","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vgv-kelberg.de","vgv-kelberg.de","https://www.vgv-kelberg.de","","Welcherath","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vgvkh.de","vgvkh.de","http://vgvkh.de","","Pfaffen-Schwabenheim","RP","Yes","dotgov","No","No","No","","","","","","No"
"vgwaldfischbach-burgalben.de","vgwaldfischbach-burgalben.de","http://www.vgwaldfischbach-burgalben.de","","Schmalenberg","RP","No","dotgov","No","No","No","","","","","","No"
"vgwthurm.de","vgwthurm.de","http://vgwthurm.de","","Sankt Sebastian","RP","Yes","dotgov","No","No","No","","","","","","No"
"vgziemetshausen.de","vgziemetshausen.de","https://www.vgziemetshausen.de","","Aichen","BY","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"vgzwland.de","vgzwland.de","http://vgzwland.de","","Battweiler","RP","No","dotgov","No","No","No","","","","","","No"
"viechtach.de","viechtach.de","https://viechtach.de","","Viechtach","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vielbach.de","vielbach.de","http://vielbach.de","","Vielbach","RP","No","dotgov","No","No","No","","","","","","No"
"vier-punkt-null.de","vier-punkt-null.de","https://vier-punkt-null.de","","Bundesministerium für Arbeit und Soziales","","No","dotgov","No","Yes","No","","","","","","No"
"vierden.de","vierden.de","http://vierden.de","","Vierden","NI","No","dotgov","No","No","No","","","","","","No"
"viereth-trunstadt.de","viereth-trunstadt.de","https://www.viereth-trunstadt.de","","Viereth-Trunstadt","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vierherrenborn.de","vierherrenborn.de","http://vierherrenborn.de","","Vierherrenborn","RP","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"vierkirchen.com","vierkirchen.com","https://www.vierkirchen.com","","Vierkirchen","SN","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vierkirchen.de","vierkirchen.de","http://vierkirchen.de","","Vierkirchen","BY","Yes","dotgov","No","No","No","","","","","","No"
"vierlinden.org","vierlinden.org","http://www.vierlinden.org","","Vierlinden","BB","Yes","dotgov","No","No","No","","","","","","No"
"viernau.de","viernau.de","http://viernau.de","","Viernau","TH","No","dotgov","No","No","No","","","","","","No"
"viernheim.de","viernheim.de","https://www.viernheim.de","","Viernheim","HE","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"viersen.de","viersen.de","https://viersen.de","","Viersen","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vilgertshofen.de","vilgertshofen.de","https://www.vilgertshofen.de","","Vilgertshofen","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"villenbach.de","villenbach.de","https://villenbach.de","","Villenbach","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"villingen-schwenningen.de","villingen-schwenningen.de","https://www.villingen-schwenningen.de","","Villingen-Schwenningen","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"villingendorf.de","villingendorf.de","http://www.villingendorf.de","","Villingendorf","BW","No","dotgov","No","No","No","","","","","","No"
"vilsbiburg.de","vilsbiburg.de","https://vilsbiburg.de","","Vilsbiburg","BY","No","dotgov","No","No","No","","","","","","No"
"vilseck.de","vilseck.de","http://vilseck.de","","Vilseck","BY","No","dotgov","No","No","No","No","Yes","No","No","No","No"
"vilsheim.de","vilsheim.de","https://www.vilsheim.de","","Vilsheim","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vilshofen.de","vilshofen.de","http://vilshofen.de","","Vilshofen an der Donau","BY","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"vinningen.de","vinningen.de","http://vinningen.de","","Vinningen","RP","Yes","dotgov","No","No","No","","","","","","No"
"vioel.de","vioel.de","http://www.vioel.de","","Viöl","SH","No","dotgov","No","No","No","","","","","","No"
"virneburg-eifel.de","virneburg-eifel.de","https://virneburg-eifel.de","","Virneburg","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"visbek.de","visbek.de","http://visbek.de","","Visbek","NI","No","dotgov","No","No","No","","","","","","No"
"visselhoevede.de","visselhoevede.de","https://www.visselhoevede.de","","Visselhövede","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vlotho.de","vlotho.de","https://vlotho.de","","Vlotho","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"voehl.de","voehl.de","http://voehl.de","","Vöhl","HE","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"voehrenbach.de","voehrenbach.de","http://www.voehrenbach.de","","Vöhrenbach","BW","No","dotgov","No","No","No","","","","","","No"
"voehringen-bw.de","voehringen-bw.de","http://voehringen-bw.de","","Vöhringen","BW","No","dotgov","No","No","No","","","","","","No"
"voehringen.de","voehringen.de","http://www.voehringen.de","","Vöhringen","BY","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"voelkersweiler.de","voelkersweiler.de","http://voelkersweiler.de","","Völkersweiler","RP","No","dotgov","No","No","No","","","","","","No"
"voelklingen.de","voelklingen.de","https://www.voelklingen.de","","Völklingen","SL","No","dotgov","No","Yes","No","No","Yes","Yes","No","Yes","No"
"voerde.de","voerde.de","https://www.voerde.de","","Voerde (Niederrhein)","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"voerstetten.de","voerstetten.de","https://voerstetten.de","","Vörstetten","BW","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"vogelsberg-thueringen.de","vogelsberg-thueringen.de","http://vogelsberg-thueringen.de","","Vogelsberg","TH","No","dotgov","No","No","No","","","","","","No"
"vogt.de","vogt.de","http://vogt.de","","Vogt","BW","Yes","dotgov","No","No","No","","","","","","No"
"vogtareuth.de","vogtareuth.de","https://vogtareuth.de","","Vogtareuth","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vogtsburg.de","vogtsburg.de","https://www.vogtsburg.de","","Vogtsburg im Kaiserstuhl","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vohburg.de","vohburg.de","http://vohburg.de","","Vohburg an der Donau","BY","No","dotgov","No","No","No","","","","","","No"
"vohenstrauss.de","vohenstrauss.de","https://vohenstrauss.de","","Vohenstrauß","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"voigtstedt.de","voigtstedt.de","http://voigtstedt.de","","Voigtstedt","TH","No","dotgov","No","No","No","","","","","","No"
"volkach.de","volkach.de","https://www.volkach.de","","Volkach","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"volkenschwand.de","volkenschwand.de","https://www.volkenschwand.de","","Volkenschwand","BY","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"volkertshausen.de","volkertshausen.de","http://volkertshausen.de","","Volkertshausen","BW","No","dotgov","No","No","No","","","","","","No"
"volkesfeld.de","volkesfeld.de","http://volkesfeld.de","","Volkesfeld","RP","No","dotgov","No","No","No","","","","","","No"
"volkmarsen.de","volkmarsen.de","http://www.volkmarsen.de","","Volkmarsen","HE","No","dotgov","No","No","No","","","","","","No"
"vollersode.de","vollersode.de","http://vollersode.de","","Vollersode","NI","No","dotgov","No","No","No","","","","","","No"
"vollersroda.de","vollersroda.de","https://www.vollersroda.de","","Vollersroda","TH","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"vollmersbach.de","vollmersbach.de","https://vollmersbach.de","","Vollmersbach","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vollmershain.de","vollmershain.de","https://www.vollmershain.de","","Vollmershain","TH","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"voltlage.de","voltlage.de","https://www.voltlage.de","","Voltlage","NI","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"vordereifel.de","vordereifel.de","http://vordereifel.de","","Arft","RP","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
"vorderweidenthal.de","vorderweidenthal.de","http://vorderweidenthal.de","","Vorderweidenthal","RP","No","dotgov","No","No","No","","","","","","No"
"vordorf.de","vordorf.de","http://vordorf.de","","Vordorf","NI","Yes","dotgov","No","No","No","","","","","","No"
"vorharz.net","vorharz.net","http://www.vorharz.net","","Wegeleben","ST","No","dotgov","No","No","No","","","","","","No"
"vorra-mfr.de","vorra-mfr.de","http://www.vorra-mfr.de","","Vorra","BY","No","dotgov","No","No","No","","","","","","No"
"vreden.de","vreden.de","https://www.vreden.de","","Vreden","NW","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"vrees.de","vrees.de","https://vrees.de","","Vrees","NI","Yes","dotgov","No","No","No","","","","","","No"
"vwg-goldene-aue.de","vwg-goldene-aue.de","http://www.vwg-goldene-aue.de","","Edersleben","ST","No","dotgov","No","No","No","","","","","","No"
"vwg-goldene-aue.verwaltungsportal.de","vwg-goldene-aue.verwaltungsportal.de","http://www.vwg-goldene-aue.verwaltungsportal.de","","Wallhausen","ST","Yes","dotgov","No","No","No","","","","","","No"
"w3-indikatoren.de","w3-indikatoren.de","http://w3-indikatoren.de","","Bundestag","","Yes","dotgov","No","No","No","","","","","","No"
"w3-wohlstandsindikatoren.de","w3-wohlstandsindikatoren.de","http://www.w3-wohlstandsindikatoren.de","","Bundestag","","No","dotgov","No","No","No","","","","","","No"
"waake.de","waake.de","http://waake.de","","Waake","NI","No","dotgov","No","No","No","","","","","","No"
"waakirchen.de","waakirchen.de","https://www.waakirchen.de","","Waakirchen","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"waal.de","waal.de","https://www.waal.de","","Waal","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"wabern.de","wabern.de","http://wabern.de","","Wabern","HE","No","dotgov","No","No","No","","","","","","No"
"wachenheim.de","wachenheim.de","https://www.wachenheim.de","","Wachenheim an der Weinstraße","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"wachenheim.org","wachenheim.org","http://wachenheim.org","","Wachenheim","RP","Yes","dotgov","No","No","No","","","","","","No"
"wachenroth.de","wachenroth.de","https://wachenroth.de","","Wachenroth","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"wachtberg.de","wachtberg.de","http://wachtberg.de","","Wachtberg","NW","No","dotgov","No","No","No","","","","","","No"
"wachtendonk.de","wachtendonk.de","https://www.wachtendonk.de","","Wachtendonk","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"wacken.de","wacken.de","http://wacken.de","","Wacken","SH","No","dotgov","No","No","No","","","","","","No"
"wackernheim.de","wackernheim.de","http://wackernheim.de","","Wackernheim","RP","No","dotgov","No","No","No","","","","","","No"
"wackersberg.de","wackersberg.de","http://www.wackersberg.de","","Wackersberg","BY","No","dotgov","No","No","No","","","","","","No"
"wackersdorf.de","wackersdorf.de","http://wackersdorf.de","","Wackersdorf","BY","Yes","dotgov","No","No","No","","","","","","No"
"waddeweitz.de","waddeweitz.de","http://waddeweitz.de","","Waddeweitz","NI","No","dotgov","No","No","No","","","","","","No"
"wadern.de","wadern.de","http://wadern.de","","Wadern","SL","No","dotgov","No","No","No","","","","","","No"
"wadersloh.de","wadersloh.de","https://www.wadersloh.de","","Wadersloh","NW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"wadgassen.de","wadgassen.de","https://www.wadgassen.de","","Wadgassen","SL","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"waeschenbeuren.de","waeschenbeuren.de","https://www.waeschenbeuren.de","","Wäschenbeuren","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"waffenbrunn.de","waffenbrunn.de","http://www.waffenbrunn.de","","Waffenbrunn","BY","No","dotgov","No","No","No","","","","","","No"
"waghaeusel.de","waghaeusel.de","https://www.waghaeusel.de","","Waghäusel","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"waging.de","waging.de","http://waging.de","","Waging am See","BY","Yes","dotgov","No","No","No","","","","","","No"
"wahlbach-hunsrueck.de","wahlbach-hunsrueck.de","https://www.wahlbach-hunsrueck.de","","Wahlbach","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"wahlhausen.de","wahlhausen.de","http://wahlhausen.de","","Wahlhausen","TH","No","dotgov","No","No","No","","","","","","No"
"wahlheim-rheinhessen.de","wahlheim-rheinhessen.de","http://wahlheim-rheinhessen.de","","Wahlheim","RP","Yes","dotgov","No","No","No","","","","","","No"
"wahlrod.de","wahlrod.de","http://wahlrod.de","","Wahlrod","RP","No","dotgov","No","No","No","","","","","","No"
"wahlsburg.de","wahlsburg.de","https://wahlsburg.de","","Wahlsburg","HE","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"wahlstedt.de","wahlstedt.de","http://wahlstedt.de","","Wahlstedt","SH","No","dotgov","No","No","No","","","","","","No"
"wahnwegen.de","wahnwegen.de","https://wahnwegen.de","","Wahnwegen","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"waiblingen.de","waiblingen.de","https://www.waiblingen.de","","Waiblingen","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"waibstadt.de","waibstadt.de","https://www.waibstadt.de","","Waibstadt","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"waidhaus.de","waidhaus.de","https://www.waidhaus.de","","Waidhaus","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"waidhofen.de","waidhofen.de","http://waidhofen.de","","Waidhofen","BY","Yes","dotgov","No","No","No","","","","","","No"
"waigolshausen.de","waigolshausen.de","http://www.waigolshausen.de","","Waigolshausen","BY","No","dotgov","No","No","No","","","","","","No"
"wain.de","wain.de","http://www.wain.de","","Wain","BW","No","dotgov","No","No","No","","","","","","No"
"waischenfeld.de","waischenfeld.de","http://waischenfeld.de","","Waischenfeld","BY","No","dotgov","No","No","No","","","","","","No"
"wakendorf.de","wakendorf.de","http://wakendorf.de","","Wakendorf I","SH","Yes","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"wakendorf2.de","wakendorf2.de","http://wakendorf2.de","","Wakendorf II","SH","No","dotgov","No","No","No","","","","","","No"
"walchum.de","walchum.de","http://walchum.de","","Walchum","NI","No","dotgov","No","No","No","","","","","","No"
