"Domain","URL","Branch","Agency","State","Redirect","Uses HTTPS","Enforces HTTPS","Strict Transport Security (HSTS)","Preloaded (recommended)","SSL Labs Grade"
"biebelsheim.de","http://www.biebelsheim.de","","Biebelsheim","RP","Yes","No","","","",""
"lindenau-ol.de","http://lindenau-ol.de","","Lindenau","BB","No","No","","","",""
"gemeinde-kirchdorf-amper.de","http://gemeinde-kirchdorf-amper.de","","Kirchdorf an der Amper","BY","No","No","","","",""
"hopsten.de","http://www.hopsten.de","","Hopsten","NW","No","No","","","",""
"schrobenhausen.de","http://www.schrobenhausen.de","","Schrobenhausen","BY","No","No","","","",""
"hohenkammer.de","http://www.hohenkammer.de","","Hohenkammer","BY","No","No","","","",""
"gemeinde-machern.de","http://www.gemeinde-machern.de","","Machern","SN","Yes","No","","","",""
"frickingen.de","http://frickingen.de","","Frickingen","BW","No","No","","","",""
"rauhenebrach.de","http://www.rauhenebrach.de","","Rauhenebrach","BY","No","No","","","",""
"erndtebrueck.de","http://www.erndtebrueck.de","","Erndtebrück","NW","No","No","","","",""
"kurortrengsdorf.de","http://www.kurortrengsdorf.de","","Rengsdorf","RP","No","No","","","",""
"hirschstein.de","https://www.hirschstein.de","","Hirschstein","SN","No","Yes","Yes","Yes","",""
"amnf.de","http://www.amnf.de","","Struckum","SH","No","No","","","",""
"rottendorf.eu","http://rottendorf.eu","","Rottendorf","BY","No","No","","","",""
"wahlhausen.de","http://wahlhausen.de","","Wahlhausen","TH","No","No","","","",""
"gemeinde-neufahrn.de","http://www.gemeinde-neufahrn.de","","Neufahrn in Niederbayern","BY","No","No","","","",""
"apenburg.de","http://www.apenburg.de","","Apenburg-Winterfeld","ST","No","No","","","",""
"heroldsberg.de","http://heroldsberg.de","","Heroldsberg","BY","No","No","","","",""
"eppstein.de","http://www.eppstein.de","","Eppstein","HE","No","No","","","",""
"ammerthal.de","http://ammerthal.de","","Ammerthal","BY","No","No","","","",""
"muelheimmosel.de","http://muelheimmosel.de","","Mülheim an der Mosel","RP","No","No","","","",""
"ahaus.de","https://www.ahaus.de","","Ahaus","NW","No","Yes","Yes","Yes","",""
"oetisheim.de","https://oetisheim.de","","Ötisheim","BW","No","Yes","Yes","No","",""
"amt-lauenburgische-seen.de","http://www.amt-lauenburgische-seen.de","","Giesensdorf","SH","No","No","","","",""
"todtmoos.de","http://todtmoos.de","","Todtmoos","BW","No","No","","","",""
"dersum.de","http://dersum.de","","Dersum","NI","No","No","","","",""
"schenefeld.de","http://www.schenefeld.de","","Schenefeld","SH","No","No","","","",""
"fuerth.de","http://www.fuerth.de","","Fürth","BY","No","No","","","",""
"remda-teichel.de","http://www.remda-teichel.de","","Remda-Teichel","TH","No","No","","","",""
"odenthal.de","http://www.odenthal.de","","Odenthal","NW","No","No","","","",""
"mainz.de","http://mainz.de","","Mainz","RP","No","Yes","No","No","",""
"hodenhagen.eu","http://www.hodenhagen.eu","","Hodenhagen","NI","Yes","No","","","",""
"arnstadt.de","http://www.arnstadt.de","","Arnstadt","TH","No","No","","","",""
"schoellnach.de","http://www.schoellnach.de","","Schöllnach","BY","Yes","No","","","",""
"obernbreit.de","http://www.obernbreit.de","","Obernbreit","BY","No","No","","","",""
"groebenzell.de","http://www.groebenzell.de","","Gröbenzell","BY","No","No","","","",""
"hagen-atw.de","http://www.hagen-atw.de","","Hagen am Teutoburger Wald","NI","No","No","","","",""
"ahlden.de","http://www.ahlden.de","","Ahlden (Aller)","NI","Yes","No","","","",""
"griesstaett.de","http://www.griesstaett.de","","Griesstätt","BY","No","No","","","",""
"germersheim.eu","http://www.germersheim.eu","","Germersheim","RP","No","No","","","",""
"dackscheid.com","http://www.dackscheid.com","","Dackscheid","RP","Yes","No","","","",""
"rheinau.de","http://www.rheinau.de","","Rheinau","BW","No","No","","","",""
"kronach.de","http://kronach.de","","Kronach","BY","No","No","","","",""
"stadt-kalbe-milde.de","http://stadt-kalbe-milde.de","","Kalbe (Milde)","ST","No","No","","","",""
"muensingen.de","http://www.muensingen.de","","Münsingen","BW","No","No","","","",""
"stadt-geislingen.de","http://stadt-geislingen.de","","Geislingen","BW","No","No","","","",""
"nuthetal.de","https://www.nuthetal.de","","Nuthetal","BB","No","Yes","Yes","Yes","",""
"schoefweg.de","http://www.schoefweg.de","","Schöfweg","BY","No","No","","","",""
"bammental.de","http://www.bammental.de","","Bammental","BW","No","No","","","",""
"gemeinde-dierbach.de","http://gemeinde-dierbach.de","","Dierbach","RP","No","No","","","",""
"malschwitz.de","http://www.malschwitz.de","","Malschwitz","SN","No","No","","","",""
"gemeinde-rosenberg.de","http://www.gemeinde-rosenberg.de","","Rosenberg","BW","No","No","","","",""
"zwickau.de","http://zwickau.de","","Zwickau","SN","No","Yes","No","No","",""
"gemeinde-auerbach.de","http://gemeinde-auerbach.de","","Auerbach","BY","No","No","","","",""
"ostelsheim.de","http://www.ostelsheim.de","","Ostelsheim","BW","No","No","","","",""
"arzberg.de","http://arzberg.de","","Arzberg","BY","No","No","","","",""
"filsen.de","http://filsen.de","","Filsen","RP","No","No","","","",""
"bayerbach.info","http://bayerbach.info","","Bayerbach bei Ergoldsbach","BY","No","No","","","",""
"missen-wilhams.de","https://www.missen-wilhams.de","","Missen-Wilhams","BY","No","Yes","Yes","No","",""
"grossrinderfeld.de","http://www.grossrinderfeld.de","","Großrinderfeld","BW","No","No","","","",""
"gemeinde-plate.de","http://gemeinde-plate.de","","Plate","MV","No","No","","","",""
"anhausen.de","http://www.anhausen.de","","Anhausen","RP","No","No","","","",""
"doppeldorf.de","http://www.doppeldorf.de","","Petershagen/Eggersdorf","BB","No","No","","","",""
"ortsgemeinde-beulich.de","http://www.ortsgemeinde-beulich.de","","Beulich","RP","No","No","","","",""
"briedel.de","http://briedel.de","","Briedel","RP","No","No","","","",""
"niesgrau.de","http://niesgrau.de","","Niesgrau","SH","No","No","","","",""
"hohenau.de","https://www.hohenau.de","","Hohenau","BY","No","Yes","Yes","Yes","",""
"lohfelden.de","http://www.lohfelden.de","","Lohfelden","HE","No","No","","","",""
"bergtheim.de","http://www.bergtheim.de","","Bergtheim","BY","Yes","No","","","",""
"tating.de","http://www.tating.de","","Tating","SH","No","No","","","",""
"borken.de","http://borken.de","","Borken","NW","No","No","","","",""
"mittleres-nessetal.de","http://mittleres-nessetal.de","","Bufleben","TH","No","No","","","",""
"pyrbaum.de","http://www.pyrbaum.de","","Pyrbaum","BY","No","No","","","",""
"eibelstadt.de","http://www.eibelstadt.de","","Eibelstadt","BY","No","No","","","",""
"deggendorf.de","http://www.deggendorf.de","","Deggendorf","BY","No","No","","","",""
"xn--hohen-slzen-zhb.de","http://xn--hohen-slzen-zhb.de","","Hohen-Sülzen","RP","No","No","","","",""
"geislingen.de","http://geislingen.de","","Geislingen an der Steige","BW","No","No","","","",""
"happurg.de","http://happurg.de","","Happurg","BY","No","No","","","",""
"goennheim.de","http://www.goennheim.de","","Gönnheim","RP","No","No","","","",""
"wilstedt.de","https://wilstedt.de","","Wilstedt","NI","No","Yes","Yes","No","",""
"niederfischbach.de","http://www.niederfischbach.de","","Niederfischbach","RP","No","No","","","",""
"asbach-baeumenheim.de","http://asbach-baeumenheim.de","","Asbach-Bäumenheim","BY","No","No","","","",""
"winhoering.de","http://www.winhoering.de","","Winhöring","BY","No","No","","","",""
"hohenfelden.de","http://hohenfelden.de","","Hohenfelden","TH","No","No","","","",""
"obersimten.de","http://www.obersimten.de","","Obersimten","RP","Yes","No","","","",""
"saalstadt.de","http://saalstadt.de","","Saalstadt","RP","No","No","","","",""
"gemeinde-seth.de","http://www.gemeinde-seth.de","","Seth","SH","No","No","","","",""
"boertlingen.de","http://www.boertlingen.de","","Börtlingen","BW","No","No","","","",""
"kaufering.de","http://kaufering.de","","Kaufering","BY","No","No","","","",""
"blaustein.de","http://www.blaustein.de","","Blaustein","BW","No","No","","","",""
"wipfratal.de","http://wipfratal.de","","Wipfratal","TH","No","No","","","",""
"altenriet.de","http://www.altenriet.de","","Altenriet","BW","No","No","","","",""
"donzdorf.de","http://www.donzdorf.de","","Donzdorf","BW","No","No","","","",""
"bruckberg.de","http://www.bruckberg.de","","Bruckberg","BY","No","No","","","",""
"kirchendemenreuth.de","http://www.kirchendemenreuth.de","","Kirchendemenreuth","BY","No","No","","","",""
"ottersweier.de","http://www.ottersweier.de","","Ottersweier","BW","No","No","","","",""
"mauerstetten.de","http://www.mauerstetten.de","","Mauerstetten","BY","No","No","","","",""
"westerstede.de","https://www.westerstede.de","","Westerstede","NI","No","No","","","",""
"zeiskam.de","http://www.zeiskam.de","","Zeiskam","RP","Yes","No","","","",""
"colnrade.de","http://colnrade.de","","Colnrade","NI","No","No","","","",""
"markt-reichenberg.de","http://www.markt-reichenberg.de","","Reichenberg","BY","No","No","","","",""
"monstab-web.de","http://monstab-web.de","","Monstab","TH","No","No","","","",""
"ergolding.de","http://www.ergolding.de","","Ergolding","BY","No","No","","","",""
"roehrmoos.de","http://roehrmoos.de","","Röhrmoos","BY","No","No","","","",""
"beckum.de","http://www.beckum.de","","Beckum","NW","No","Yes","No","No","",""
"dachwig.de","http://dachwig.de","","Dachwig","TH","No","No","","","",""
"grossbundenbach.de","http://www.grossbundenbach.de","","Großbundenbach","RP","No","No","","","",""
"winnenww.de","http://winnenww.de","","Winnen","RP","No","No","","","",""
"reuth-vogtland.de","http://reuth-vogtland.de","","Reuth","SN","No","No","","","",""
"bolsterlang.de","http://www.bolsterlang.de","","Bolsterlang","BY","No","No","","","",""
"arberg.de","http://arberg.de","","Arberg","BY","No","No","","","",""
"eigeltingen.de","http://eigeltingen.de","","Eigeltingen","BW","No","No","","","",""
"bad-berka.de","http://bad-berka.de","","Bad Berka","TH","No","No","","","",""
"durach-allgaeu.de","http://www.durach-allgaeu.de","","Durach","BY","No","No","","","",""
"etzenricht.de","http://etzenricht.de","","Etzenricht","BY","No","No","","","",""
"penzlin.de","http://www.penzlin.de","","Penzlin","MV","Yes","No","","","",""
"einhausen.de","http://www.einhausen.de","","Einhausen","HE","No","No","","","",""
"nussdorf.de","http://www.nussdorf.de","","Nußdorf am Inn","BY","No","No","","","",""
"hillerse.de","http://hillerse.de","","Hillerse","NI","No","No","","","",""
"moenchsroth.de","http://moenchsroth.de","","Mönchsroth","BY","No","No","","","",""
"stadt-weissenberg.de","http://www.stadt-weissenberg.de","","Weißenberg","SN","No","No","","","",""
"biebern.de","http://biebern.de","","Biebern","RP","No","No","","","",""
"wietze.de","https://www.wietze.de","","Wietze","NI","No","Yes","Yes","Yes","",""
"vg-altfraunhofen.de","http://www.vg-altfraunhofen.de","","Altfraunhofen","BY","No","No","","","",""
"burgthann.de","http://burgthann.de","","Burgthann","BY","No","No","","","",""
"salzgitter.de","http://salzgitter.de","","Salzgitter","NI","No","Yes","No","No","",""
"waltershausen.de","http://waltershausen.de","","Waltershausen","TH","No","No","","","",""
"brombachtal.de","http://brombachtal.de","","Brombachtal","HE","No","No","","","",""
"schwabsoien.de","http://www.schwabsoien.de","","Schwabsoien","BY","No","No","","","",""
"altenmuenster.de","http://www.altenmuenster.de","","Altenmünster","BY","No","No","","","",""
"malsfeld.eu","http://malsfeld.eu","","Malsfeld","HE","No","No","","","",""
"rosenbach.de","http://www.rosenbach.de","","Rosenbach/Vogtl.","SN","No","No","","","",""
"wahlrod.de","http://wahlrod.de","","Wahlrod","RP","No","No","","","",""
"elsterheide.de","http://www.elsterheide.de","","Elsterheide","SN","No","No","","","",""
"tourismus-service-fehmarn.de","http://www.tourismus-service-fehmarn.de","","Fehmarn","SH","No","No","","","",""
"schwarzenbek.de","http://www.schwarzenbek.de","","Schwarzenbek","SH","No","No","","","",""
"mannheim.de","https://mannheim.de","","Mannheim","BW","No","Yes","Yes","No","",""
"unterschwaningen.de","http://unterschwaningen.de","","Unterschwaningen","BY","No","No","","","",""
"vg-berlstedt.de","http://www.vg-berlstedt.de","","Neumark","TH","No","No","","","",""
"weddelbrook.de","http://www.weddelbrook.de","","Weddelbrook","SH","No","No","","","",""
"marienhausen.de","http://marienhausen.de","","Marienhausen","RP","No","No","","","",""
"neukirchen-erzgebirge.de","http://www.neukirchen-erzgebirge.de","","Neukirchen/Erzgeb.","SN","No","No","","","",""
"gemeinde-goeggingen.de","http://www.gemeinde-goeggingen.de","","Göggingen","BW","No","No","","","",""
"dorsheim.de","http://dorsheim.de","","Dorsheim","RP","No","No","","","",""
"stadt-roemhild.de","http://www.stadt-roemhild.de","","Römhild","TH","No","No","","","",""
"schoden.de","http://schoden.de","","Schoden","RP","No","No","","","",""
"wettringen.de","https://www.wettringen.de","","Wettringen","NW","No","Yes","Yes","No","",""
"95186-hoechstaedt.de","http://www.95186-hoechstaedt.de","","Höchstädt im Fichtelgebirge","BY","No","No","","","",""
"ravenstein.de","http://www.ravenstein.de","","Ravenstein","BW","No","No","","","",""
"seeshaupt.de","http://seeshaupt.de","","Seeshaupt","BY","No","No","","","",""
"steinen-westerwald.de","http://steinen-westerwald.de","","Steinen","RP","No","No","","","",""
"hillesheim.de","http://www.hillesheim.de","","Dohm-Lammersdorf","RP","No","No","","","",""
"elsterland.de","http://www.elsterland.de","","Schilda","BB","No","No","","","",""
"leibertingen.de","http://www.leibertingen.de","","Leibertingen","BW","No","No","","","",""
"buckenhof.de","http://www.buckenhof.de","","Buckenhof","BY","Yes","No","","","",""
"thoerlingen.de","http://www.thoerlingen.de","","Thörlingen","RP","No","No","","","",""
"weiherhammer.de","http://weiherhammer.de","","Weiherhammer","BY","No","No","","","",""
"loitsche.de","http://loitsche.de","","Loitsche-Heinrichsberg","ST","No","No","","","",""
"schmidgaden.de","http://www.schmidgaden.de","","Schmidgaden","BY","No","No","","","",""
"muenstertal.de","http://muenstertal.de","","Münstertal/Schwarzwald","BW","No","No","","","",""
"dessighofen.de","http://dessighofen.de","","Dessighofen","RP","No","No","","","",""
"uehlingen-birkendorf.de","https://www.uehlingen-birkendorf.de","","Ühlingen-Birkendorf","BW","No","Yes","Yes","Yes","",""
"enspel.de","http://enspel.de","","Enspel","RP","No","No","","","",""
"reichenschwand.de","http://reichenschwand.de","","Reichenschwand","BY","No","No","","","",""
"sauldorf.de","http://sauldorf.de","","Sauldorf","BW","No","No","","","",""
"gemeinde-rimbach.de","http://gemeinde-rimbach.de","","Rimbach","BY","No","No","","","",""
"ulsnis.de","http://www.ulsnis.de","","Ulsnis","SH","Yes","No","","","",""
"gemeindehohenstein-harz.de","http://www.gemeindehohenstein-harz.de","","Hohenstein","TH","No","No","","","",""
"gemeinde-buelstringen.de","http://gemeinde-buelstringen.de","","Bülstringen","ST","No","No","","","",""
"neidenbach.de","http://neidenbach.de","","Neidenbach","RP","No","No","","","",""
"altenberg.de","http://www.altenberg.de","","Altenberg","SN","No","No","","","",""
"amt-bco.de","http://www.amt-bco.de","","Lunow-Stolzenhagen","BB","Yes","No","","","",""
"bernried-niederbayern.de","http://bernried-niederbayern.de","","Bernried","BY","No","No","","","",""
"kapellen-drusweiler.de","http://kapellen-drusweiler.de","","Kapellen-Drusweiler","RP","No","No","","","",""
"perkam.de","http://perkam.de","","Perkam","BY","No","No","","","",""
"kestert.de","http://www.kestert.de","","Kestert","RP","Yes","No","","","",""
"bad-orb.de","http://bad-orb.de","","Bad Orb","HE","No","No","","","",""
"wedel.de","http://www.wedel.de","","Wedel","SH","No","No","","","",""
"stadt-geyer.de","http://stadt-geyer.de","","Geyer","SN","No","No","","","",""
"haldenwang.de","http://haldenwang.de","","Haldenwang","BY","No","No","","","",""
"neukirch-gemeinde.de","http://www.neukirch-gemeinde.de","","Neukirch","BW","No","No","","","",""
"hohenroth.de","http://www.hohenroth.de","","Hohenroth","BY","Yes","No","","","",""
"bidingen.de","http://www.bidingen.de","","Bidingen","BY","No","No","","","",""
"brunsbuettel.de","http://www.brunsbuettel.de","","Brunsbüttel","SH","No","No","","","",""
"hausach.de","http://www.hausach.de","","Hausach","BW","No","No","","","",""
"bad-frankenhausen.de","http://bad-frankenhausen.de","","Bad Frankenhausen/Kyffhäuser","TH","No","No","","","",""
